"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"c13","all",1,"all",0.668310638377615,NA,0.650152039421695,0.686469237333535,"all","all"
"c14","all",NA,"all",1.59725680268283,NA,1.57766888712037,1.61684471824528,"all","all"
"c15","all",1,"all",0.0185110743116114,NA,0.0146960814757094,0.0223260671475135,"all","all"
"c16","all",1,"all",0.760965778546809,NA,0.747596064957883,0.774335492135736,"all","all"
"c17","all",1,"all",0.496949516089835,NA,0.480840640165652,0.513058392014018,"all","all"
"c18","all",1,"all",0.147198786429362,NA,0.134260063747703,0.160137509111021,"all","all"
"c21","all",1,"all",0.305583489539993,NA,0.29046115256373,0.320705826516257,"all","all"
"c22","all",1,"all",0.147725145187839,NA,0.131613065107229,0.163837225268449,"all","all"
"c25","all",1,"all",0.620282302214764,NA,0.485127589852022,0.755437014577507,"all","all"
"c26","all",1,"all",0.0377515155038349,NA,0.0338561840425073,0.0416468469651624,"all","all"
"c27","all",1,"all",0.614332643907789,NA,0.596365199706564,0.632300088109014,"all","all"
"c28","all",1,"all",0.32643613387814,NA,0.308136319281319,0.344735948474962,"all","all"
"c29","all",1,"all",0.514484768187012,NA,0.49846707198621,0.530502464387814,"all","all"
"c30","all",1,"all",0.460846028921024,NA,0.444793353884531,0.476898703957516,"all","all"
"c32","all",1,"all",0.0574551911626675,NA,0.048338102358876,0.0665722799664591,"all","all"
"c37","all",1,"all",0.199506264979606,NA,0.189664838797862,0.209347691161351,"all","all"
"c39","all",1,"all",0.794537053431608,NA,0.740236144465822,0.848837962397394,"all","all"
"c40_i","all",1,"all",0.0529312411376209,NA,0.0212091396406528,0.084653342634589,"all","all"
"c40_ii","all",1,"all",0.109165567925035,NA,0.0773916148850995,0.14093952096497,"all","all"
"c40_iii","all",1,"all",0.00923291626810973,NA,0.00448727568930141,0.013978556846918,"all","all"
"c40_iv","all",1,"all",0.0170975621444011,NA,-0.0137304543040231,0.0479255785928254,"all","all"
"t6","all",1,"all",0.78019828633222,NA,0.767777102065892,0.792619470598548,"all","all"
"t8","all",1,"all",0.141949267910828,NA,0.131701242701204,0.152197293120452,"all","all"
