"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"c13","all","0","all",0.401861348365331,NA,0.307464604845566,0.496258091885095,"district","Samarra"
"c13","all","1","all",0.598138651634669,NA,0.503741908114905,0.692535395154434,"district","Samarra"
"c13","all","0","all",0.706056113139958,NA,0.606485938192389,0.805626288087527,"district","Erbil"
"c13","all","1","all",0.293943886860042,NA,0.194373711912473,0.393514061807611,"district","Erbil"
"c13","all","0","all",0.408898076432047,NA,0.341297079750341,0.476499073113754,"district","Ramadi"
"c13","all","1","all",0.591101923567953,NA,0.523500926886246,0.658702920249659,"district","Ramadi"
"c13","all","0","all",0.287003325802564,NA,0.206330073450321,0.367676578154808,"district","Shirqat"
"c13","all","1","all",0.712996674197436,NA,0.632323421845192,0.793669926549679,"district","Shirqat"
"c13","all","0","all",0.466727777852617,NA,0.382173100634482,0.551282455070753,"district","Sumel"
"c13","all","1","all",0.533272222147383,NA,0.448717544929247,0.617826899365518,"district","Sumel"
"c13","all","0","all",0.261901330268595,NA,0.189114518151942,0.334688142385247,"district","Tilkaif"
"c13","all","1","all",0.738098669731405,NA,0.665311857614753,0.810885481848058,"district","Tilkaif"
"c13","all","0","all",0.304958577998604,NA,0.215589564092867,0.394327591904341,"district","Amedi"
"c13","all","1","all",0.695041422001396,NA,0.605672408095659,0.784410435907133,"district","Amedi"
"c13","all","0","all",0.16918948769382,NA,0.109811718376168,0.228567257011472,"district","Falluja"
"c13","all","1","all",0.83081051230618,NA,0.771432742988527,0.890188281623832,"district","Falluja"
"c13","all","0","all",0.188934601448754,NA,0.13381928407006,0.244049918827448,"district","Mosul"
"c13","all","1","all",0.811065398551246,NA,0.755950081172552,0.86618071592994,"district","Mosul"
"c13","all","0","all",0.35069799769069,NA,0.254161405360151,0.44723459002123,"district","Heet"
"c13","all","1","all",0.64930200230931,NA,0.55276540997877,0.745838594639849,"district","Heet"
"c13","all","0","all",0.171428571428571,NA,0.082502291361255,0.260354851495888,"district","Darbandihkan"
"c13","all","1","all",0.828571428571429,NA,0.739645148504112,0.917497708638745,"district","Darbandihkan"
"c13","all","0","all",0.561643835616438,NA,0.447032941608184,0.676254729624693,"district","Adhamia"
"c13","all","1","all",0.438356164383562,NA,0.323745270375307,0.552967058391816,"district","Adhamia"
