"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"c13","population_group",1,"idp",0.476500084987465,NA,0.453133668513974,0.499866501460957,NA,NA
"c13","population_group",1,"idp_camp",0.835660274971426,NA,0.820956765380523,0.85036378456233,NA,NA
"c13","population_group",1,"returnee",0.482916598856415,NA,0.454892932971457,0.510940264741374,NA,NA
"c14","population_group",NA,"idp",1.57321545838306,NA,1.54449090375351,1.6019400130126,NA,NA
"c14","population_group",NA,"returnee",1.59628193281508,NA,1.56214449818524,1.63041936744493,NA,NA
"c14","population_group",NA,"idp_camp",1.70328645342669,NA,1.68114048351008,1.72543242334329,NA,NA
"c15","population_group",1,"idp",0.0227262381036789,NA,0.0166586211305778,0.02879385507678,NA,NA
"c15","population_group",1,"idp_camp",0.00281322525440915,NA,0.00112987197623113,0.00449657853258717,NA,NA
"c15","population_group",1,"returnee",0.0173233771061183,NA,0.0122228801690698,0.0224238740431668,NA,NA
"c16","population_group",1,"idp",0.775682375782498,NA,0.75601336521456,0.795351386350436,NA,NA
"c16","population_group",1,"idp_camp",0.707092878801738,NA,0.688400480858055,0.725785276745421,NA,NA
"c16","population_group",1,"returnee",0.756380509363109,NA,0.733646394600408,0.779114624125811,NA,NA
"c17","population_group",1,"idp",0.411276055706418,NA,0.388222041535587,0.434330069877249,NA,NA
"c17","population_group",1,"idp_camp",0.776012090222377,NA,0.758979850457371,0.793044329987382,NA,NA
"c17","population_group",1,"returnee",0.53980975330524,NA,0.511916331313901,0.567703175296578,NA,NA
"c18","population_group",1,"idp",0.164496953129986,NA,0.145338741113525,0.183655165146447,NA,NA
"c18","population_group",1,"idp_camp",0.0429208706778323,NA,0.0348709112436895,0.0509708301119751,NA,NA
"c18","population_group",1,"returnee",0.166127817261124,NA,0.142146538583475,0.190109095938774,NA,NA
"c21","population_group",1,"idp",0.0834080224088582,NA,0.0697152161701411,0.0971008286475752,NA,NA
"c21","population_group",1,"idp_camp",0.149090316321979,NA,0.134496277852564,0.163684354791393,NA,NA
"c21","population_group",1,"returnee",0.100415090981475,NA,0.0827395019496908,0.11809068001326,NA,NA
"c22","population_group",1,"idp",0.0135398751798356,NA,0.00728373097730634,0.0197960193823648,NA,NA
"c22","population_group",1,"idp_camp",0.00529745255768741,NA,0.00221825968110629,0.00837664543426853,NA,NA
"c22","population_group",1,"returnee",0.00971707310589519,NA,0.00541086729172351,0.0140232789200669,NA,NA
"c25","population_group",1,"idp",0.493716100991197,NA,0.354419757478374,0.63301244450402,NA,NA
"c25","population_group",1,"idp_camp",0.894754564949322,NA,0.838101888938598,0.951407240960046,NA,NA
"c25","population_group",1,"returnee",0.830311271748416,NA,0.725958753424895,0.934663790071937,NA,NA
"c26","population_group",1,"idp",0.0127487598203877,NA,0.00795597362033751,0.0175415460204379,NA,NA
"c26","population_group",1,"idp_camp",0.214652539622201,NA,0.199027398242183,0.230277681002219,NA,NA
"c26","population_group",1,"returnee",0.00740510275399231,NA,0.00237742268151377,0.0124327828264709,NA,NA
"c27","population_group",1,"idp",0.609634692344655,NA,0.583445865898794,0.635823518790515,NA,NA
"c27","population_group",1,"idp_camp",0.599497996284062,NA,0.57280091137073,0.626195081197395,NA,NA
"c27","population_group",1,"returnee",0.610801351742174,NA,0.579251829363166,0.642350874121181,NA,NA
"c28","population_group",1,"idp",0.451878736136754,NA,0.428104515934778,0.475652956338731,NA,NA
"c28","population_group",1,"returnee",0.0716459816063685,NA,0.0558499048125132,0.0874420584002238,NA,NA
